"reason"	"schemaname"	"tablename"	"indexname"	"index_scan_pct"	"scans_per_write"	"index_size"	"table_size"
"Never Used Indexes"	"public"	"reports_clean_20140421"	"reports_clean_20140421_build_type"	0.00	0.00	"58 MB"	"460 MB"
"Never Used Indexes"	"public"	"reports_clean_20140714"	"reports_clean_20140714_process_type"	0.00	0.00	"58 MB"	"459 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_address_id"	0.00	0.00	"58 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20140421"	"reports_clean_20140421_process_type"	0.00	0.00	"58 MB"	"460 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_product_version_id"	0.00	0.00	"58 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20120227"	"reports_clean_20120227_address_id"	0.00	0.00	"58 MB"	"371 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_arch_cores"	0.00	0.00	"58 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_os_name"	0.00	0.00	"58 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_product_version_id"	0.00	0.00	"58 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_flash_version_id"	0.00	0.00	"57 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_os_name"	0.00	0.00	"57 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_hang_id"	0.00	0.00	"57 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_os_version_id"	0.00	0.00	"57 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_flash_version_id"	0.00	0.00	"57 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_process_type"	0.00	0.00	"57 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20140414"	"reports_clean_20140414_build_type"	0.00	0.00	"57 MB"	"452 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_domain_id"	0.00	0.00	"57 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_signature_id"	0.00	0.00	"57 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_process_type"	0.00	0.00	"57 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_release_channel"	0.00	0.00	"57 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_os_version_id"	0.00	0.00	"57 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_product_version_id"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_arch_cores"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_signature_id"	0.00	0.00	"56 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_flash_version_id"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_os_name"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_os_version_id"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_release_channel"	0.00	0.00	"56 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_signature_id"	0.00	0.00	"56 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_address_id"	0.00	0.00	"55 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_hang_id"	0.00	0.00	"55 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20120326"	"reports_clean_20120326_process_type"	0.00	0.00	"55 MB"	"422 MB"
"Never Used Indexes"	"public"	"reports_clean_20140929"	"reports_clean_20140929_sig_prod_date"	0.00	0.00	"55 MB"	"264 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_domain_id"	0.00	0.00	"55 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_domain_id"	0.00	0.00	"54 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_address_id"	0.00	0.00	"54 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_address_id"	0.00	0.00	"54 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_product_version_id"	0.00	0.00	"54 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_arch_cores"	0.00	0.00	"54 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_domain_id"	0.00	0.00	"54 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_flash_version_id"	0.00	0.00	"53 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_os_name"	0.00	0.00	"53 MB"	"402 MB"
"Never Used Indexes"	"public"	"processed_crashes_20140915"	"processed_crashes_20140915_date_processed"	0.00	0.00	"53 MB"	"304 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_os_version_id"	0.00	0.00	"53 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_hang_id"	0.00	0.00	"53 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_release_channel"	0.00	0.00	"53 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20120521"	"reports_clean_20120521_process_type"	0.00	0.00	"53 MB"	"402 MB"
"Never Used Indexes"	"public"	"reports_clean_20111010"	"reports_clean_20111010_hang_id"	0.00	0.00	"53 MB"	"267 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_arch_cores"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_product_version_id"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_hang_id"	0.00	0.00	"52 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_hang_id"	0.00	0.00	"52 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_os_name"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_flash_version_id"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"processed_crashes_20140922"	"processed_crashes_20140922_date_processed"	0.00	0.00	"52 MB"	"305 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_os_version_id"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_release_channel"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20120528"	"reports_clean_20120528_process_type"	0.00	0.00	"52 MB"	"393 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_hang_id"	0.00	0.00	"52 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_sig_prod_date"	0.00	0.00	"51 MB"	"315 MB"
"Never Used Indexes"	"public"	"processed_crashes_20140901"	"processed_crashes_20140901_date_processed"	0.00	0.00	"51 MB"	"294 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_hang_id"	0.00	0.00	"51 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111107"	"reports_clean_20111107_sig_prod_date"	0.00	0.00	"51 MB"	"985 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_hang_id"	0.00	0.00	"51 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111114"	"reports_clean_20111114_sig_prod_date"	0.00	0.00	"51 MB"	"334 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_sig_prod_date"	0.00	0.00	"49 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_signature_id"	0.00	0.00	"48 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_address_id"	0.00	0.00	"47 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_signature_id"	0.00	0.00	"47 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_sig_prod_date"	0.00	0.00	"46 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_domain_id"	0.00	0.00	"46 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_flash_version_id"	0.00	0.00	"45 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_product_version_id"	0.00	0.00	"45 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_os_name"	0.00	0.00	"45 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_address_id"	0.00	0.00	"45 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_signature_id"	0.00	0.00	"45 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_os_version_id"	0.00	0.00	"45 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_process_type"	0.00	0.00	"45 MB"	"324 MB"
"Never Used Indexes"	"public"	"crashes_in_es"	"crashes_in_es_idx"	0.00	0.00	"44 MB"	"39 MB"
"Never Used Indexes"	"public"	"reports_clean_20111121"	"reports_clean_20111121_release_channel"	0.00	0.00	"44 MB"	"324 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_domain_id"	0.00	0.00	"44 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_product_version_id"	0.00	0.00	"44 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_signature_id"	0.00	0.00	"44 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_address_id"	0.00	0.00	"43 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_flash_version_id"	0.00	0.00	"43 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_os_name"	0.00	0.00	"43 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_process_type"	0.00	0.00	"43 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_os_version_id"	0.00	0.00	"43 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_clean_20111128"	"reports_clean_20111128_release_channel"	0.00	0.00	"43 MB"	"315 MB"
"Never Used Indexes"	"public"	"reports_20140929"	"reports_20140929_hangid"	0.00	0.00	"43 MB"	"1115 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_address_id"	0.00	0.00	"42 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_domain_id"	0.00	0.00	"42 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_flash_version_id"	0.00	0.00	"42 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_product_version_id"	0.00	0.00	"42 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_os_name"	0.00	0.00	"42 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_domain_id"	0.00	0.00	"42 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_sig_prod_date"	0.00	0.00	"42 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_release_channel"	0.00	0.00	"42 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_sig_prod_date"	0.00	0.00	"41 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_process_type"	0.00	0.00	"41 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20111212"	"reports_clean_20111212_os_version_id"	0.00	0.00	"41 MB"	"302 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_os_name"	0.00	0.00	"41 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_product_version_id"	0.00	0.00	"41 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_flash_version_id"	0.00	0.00	"41 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20120213"	"reports_clean_20120213_arch_cores"	0.00	0.00	"41 MB"	"317 MB"
"Never Used Indexes"	"public"	"reports_clean_20120116"	"reports_clean_20120116_arch_cores"	0.00	0.00	"41 MB"	"756 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_release_channel"	0.00	0.00	"41 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_os_version_id"	0.00	0.00	"41 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_signature_id"	0.00	0.00	"41 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_arch_cores"	0.00	0.00	"40 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_signature_id"	0.00	0.00	"40 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20120220"	"reports_clean_20120220_process_type"	0.00	0.00	"40 MB"	"290 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_sig_prod_date"	0.00	0.00	"40 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_sig_prod_date"	0.00	0.00	"40 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_sig_prod_date"	0.00	0.00	"40 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_sig_prod_date"	0.00	0.00	"40 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111010"	"reports_clean_20111010_sig_prod_date"	0.00	0.00	"40 MB"	"267 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_address_id"	0.00	0.00	"40 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_signature_id"	0.00	0.00	"39 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20140929"	"reports_clean_20140929_hang_id"	0.00	0.00	"39 MB"	"264 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_signature_id"	0.00	0.00	"39 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_address_id"	0.00	0.00	"39 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_signature_id"	0.00	0.00	"39 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_signature_id"	0.00	0.00	"39 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111010"	"reports_clean_20111010_signature_id"	0.00	0.00	"39 MB"	"267 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_domain_id"	0.00	0.00	"39 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_domain_id"	0.00	0.00	"39 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_address_id"	0.00	0.00	"38 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_product_version_id"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_address_id"	0.00	0.00	"38 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20120109"	"reports_clean_20120109_arch_cores"	0.00	0.00	"38 MB"	"722 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_flash_version_id"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_os_name"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_process_type"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_flash_version_id"	0.00	0.00	"38 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_address_id"	0.00	0.00	"38 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_os_version_id"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111205"	"reports_clean_20111205_release_channel"	0.00	0.00	"38 MB"	"275 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_product_version_id"	0.00	0.00	"38 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_os_name"	0.00	0.00	"38 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111010"	"reports_clean_20111010_address_id"	0.00	0.00	"38 MB"	"267 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_domain_id"	0.00	0.00	"38 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_domain_id"	0.00	0.00	"38 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_address_id"	0.00	0.00	"38 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_domain_id"	0.00	0.00	"38 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_os_version_id"	0.00	0.00	"38 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_release_channel"	0.00	0.00	"37 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111024"	"reports_clean_20111024_process_type"	0.00	0.00	"37 MB"	"278 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_domain_id"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20120130"	"reports_clean_20120130_arch_cores"	0.00	0.00	"37 MB"	"695 MB"
"Never Used Indexes"	"public"	"reports_clean_20111010"	"reports_clean_20111010_domain_id"	0.00	0.00	"37 MB"	"267 MB"
"Never Used Indexes"	"public"	"reports_clean_20111031"	"reports_clean_20111031_sig_prod_date"	0.00	0.00	"37 MB"	"655 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_product_version_id"	0.00	0.00	"37 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_flash_version_id"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_os_name"	0.00	0.00	"37 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_os_name"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111003"	"reports_clean_20111003_product_version_id"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_release_channel"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20110919"	"reports_clean_20110919_product_version_id"	0.00	0.00	"37 MB"	"268 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_os_name"	0.00	0.00	"37 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_flash_version_id"	0.00	0.00	"37 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_product_version_id"	0.00	0.00	"37 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_flash_version_id"	0.00	0.00	"36 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_process_type"	0.00	0.00	"36 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20110926"	"reports_clean_20110926_release_channel"	0.00	0.00	"36 MB"	"269 MB"
"Never Used Indexes"	"public"	"reports_clean_20111017"	"reports_clean_20111017_release_channel"	0.00	0.00	"36 MB"	"269 MB"
